wire_number,mu_A,mu_B,n_A,n_B
454,6.5,6.474999904632568,42,42
455,6.4700000286102295,6.3399999141693115,42,42
456,6.5,6.360000133514404,42,42
457,6.450000047683716,6.474999904632568,42,42
458,6.430000066757202,6.474999904632568,42,42
459,6.454999923706055,6.444999933242798,42,42
460,6.394999980926514,6.370000123977661,42,42
461,6.400000095367432,6.335000038146973,42,42
462,6.460000038146973,6.355000019073486,42,42
463,6.510000228881836,6.28000020980835,42,42
464,6.244999885559082,6.325000047683716,42,42
465,6.380000114440918,6.265000104904175,42,42
466,6.3399999141693115,6.299999952316284,42,42
467,6.355000019073486,6.28000020980835,42,42
468,6.4750001430511475,6.190000057220459,42,42
469,6.429999828338623,6.329999923706055,42,42
470,6.559999942779541,6.269999980926514,42,42
471,6.390000104904175,6.25,42,42
472,6.519999980926514,6.434999942779541,42,42
473,6.429999828338623,6.259999990463257,42,42
474,6.5299999713897705,6.269999980926514,42,42
475,6.549999952316284,6.370000123977661,42,42
476,6.634999990463257,6.229999780654907,42,42
477,6.639999866485596,6.2850000858306885,42,42
478,6.664999961853027,6.360000133514404,42,42
479,6.579999923706055,6.244999885559082,42,42
480,6.634999990463257,6.4049999713897705,42,42
481,6.4750001430511475,6.355000019073486,42,42
