wire_number,mu_A,mu_B,n_A,n_B
405,6.31000018119812,6.144999980926514,42,42
406,6.379999876022339,6.245000123977661,42,42
407,6.3999998569488525,6.119999885559082,42,42
408,6.300000190734863,6.075000047683716,42,42
409,6.320000171661377,6.099999904632568,42,42
410,6.329999923706055,6.085000038146973,42,42
411,6.409999847412109,6.119999885559082,42,42
412,6.3399999141693115,6.119999885559082,42,42
413,6.369999885559082,6.06000018119812,42,42
414,6.325000047683716,6.129999876022339,42,42
415,6.379999876022339,6.180000066757202,42,42
416,6.329999923706055,6.1549999713897705,42,42
417,6.4049999713897705,6.170000076293945,42,42
418,6.245000123977661,6.234999895095825,42,42
419,6.325000047683716,6.1600000858306885,42,42
420,6.4049999713897705,6.190000057220459,42,42
421,6.430000066757202,6.150000095367432,42,42
422,6.4049999713897705,6.234999895095825,42,42
423,6.4049999713897705,6.139999866485596,42,42
424,6.525000095367432,6.065000057220459,42,42
425,6.495000123977661,6.050000190734863,42,42
426,6.4049999713897705,6.1600000858306885,42,42
427,6.480000019073486,6.134999990463257,42,42
428,6.389999866485596,6.190000057220459,42,42
429,6.450000047683716,6.2200000286102295,42,42
430,6.3999998569488525,6.1600000858306885,42,42
431,6.440000057220459,6.134999990463257,42,42
432,6.460000038146973,6.099999904632568,42,42
433,6.440000057220459,6.109999895095825,42,42
434,6.480000019073486,6.170000076293945,42,42
435,6.3999998569488525,6.180000066757202,42,42
436,6.444999933242798,6.139999866485596,42,42
437,6.450000047683716,6.139999866485596,42,42
438,6.170000076293945,6.180000066757202,42,42
439,6.3399999141693115,6.210000038146973,42,42
440,6.3999998569488525,6.170000076293945,42,42
441,6.430000066757202,6.1600000858306885,42,42
442,6.424999952316284,6.119999885559082,42,42
443,6.369999885559082,6.129999876022339,42,42
444,6.414999961853027,6.0400002002716064,42,42
445,6.394999980926514,6.115000009536743,42,42
446,6.4700000286102295,6.085000038146973,42,42
447,6.424999952316284,6.065000057220459,42,42
448,6.389999866485596,6.119999885559082,42,42
449,6.430000066757202,6.139999866485596,42,42
450,6.454999923706055,6.075000047683716,42,42
451,6.460000038146973,6.050000190734863,42,42
452,6.4049999713897705,6.0899999141693115,42,42
453,6.440000057220459,6.110000133514404,42,42
454,6.394999980926514,6.144999980926514,42,42
455,6.230000019073486,6.019999980926514,42,42
456,6.440000057220459,6.129999876022339,42,42
457,6.450000047683716,6.0899999141693115,42,42
458,6.460000038146973,6.139999866485596,42,42
459,6.460000038146973,6.099999904632568,42,42
460,6.4700000286102295,6.070000171661377,42,42
461,6.409999847412109,5.974999904632568,42,42
462,6.4700000286102295,6.109999895095825,42,42
463,6.4049999713897705,6.109999895095825,42,42
464,6.3999998569488525,6.119999885559082,42,42
465,6.424999952316284,6.0899999141693115,42,42
466,6.4049999713897705,6.099999904632568,42,42
467,6.389999866485596,6.0899999141693115,42,42
468,6.379999876022339,6.129999876022339,42,42
469,6.349999904632568,6.129999876022339,42,42
470,6.424999952316284,6.099999904632568,42,42
471,6.4700000286102295,6.099999904632568,42,42
472,6.3399999141693115,6.129999876022339,42,42
473,6.389999866485596,6.010000228881836,42,42
474,6.440000057220459,6.020000219345093,42,42
475,6.4700000286102295,6.075000047683716,42,42
476,6.420000076293945,6.144999980926514,42,42
477,6.409999847412109,6.139999866485596,42,42
478,6.349999904632568,6.0400002002716064,42,42
479,6.424999952316284,6.119999885559082,42,42
480,6.430000066757202,6.129999876022339,42,42
481,6.480000019073486,6.03000020980835,42,42
482,6.3399999141693115,6.075000047683716,42,42
483,6.369999885559082,6.119999885559082,42,42
484,6.3399999141693115,6.190000057220459,42,42
485,6.450000047683716,6.119999885559082,42,42
486,6.389999866485596,6.109999895095825,42,42
487,6.4049999713897705,6.099999904632568,42,42
488,6.320000171661377,6.050000190734863,42,42
489,6.389999866485596,6.119999885559082,42,42
490,6.450000047683716,6.144999980926514,42,42
491,6.379999876022339,6.144999980926514,42,42
492,6.224999904632568,6.139999866485596,42,42
493,6.349999904632568,6.200000047683716,42,42
494,6.359999895095825,6.1600000858306885,42,42
495,6.430000066757202,6.170000076293945,42,42
496,6.320000171661377,6.1600000858306885,42,42
497,6.414999961853027,6.134999990463257,42,42
