layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,f_sigma,time
V,A,690,6.187465671391996,True,5,104.82116862975556,0.79406965,6419.7,275.7,X6419.7 Y275.7,0.5140476588809293,2025-01-22_16-58-17
V,A,691,6.374878452430901,True,5,105.32429188064988,0.86288023,6427.7,275.7,X6427.7 Y275.7,0.1656707726081521,2025-01-22_16-58-20
V,A,692,6.296962114216015,True,5,103.62344810968395,0.8536837,6435.7,275.7,X6435.7 Y275.7,0.4142330127820566,2025-01-22_16-58-21
V,A,693,6.352205340306242,True,5,103.04871590619052,0.770439,6443.7,275.7,X6443.7 Y275.7,1.0795817692500405,2025-01-22_16-58-24
V,A,694,6.2959320833042485,True,5,101.57742524115507,0.85519123,6451.7,275.7,X6451.7 Y275.7,0.6431285263712317,2025-01-22_16-58-27
V,A,695,6.471537847921721,True,5,101.98660558090799,0.8576179,6459.7,275.7,X6459.7 Y275.7,0.21809438988137295,2025-01-22_16-58-30
V,A,696,4.370275842597611,True,5,82.99735727414534,0.77055365,6467.7,275.7,X6467.7 Y275.7,0.20575190939631252,2025-01-22_16-58-33
V,A,697,6.316868841210079,True,5,98.82618102684705,0.84578747,6475.7,275.7,X6475.7 Y275.7,0.40250917356936045,2025-01-22_16-58-35
V,A,698,6.309005349938343,True,5,97.83505618836406,0.89986897,6483.7,275.7,X6483.7 Y275.7,0.04351507255290636,2025-01-22_16-58-39
V,A,699,6.392232771624996,True,5,97.55071680261672,0.90076953,6491.7,275.7,X6491.7 Y275.7,0.05657031495322928,2025-01-22_16-58-41
V,A,700,5.246167431906359,True,5,87.55779871527713,0.8629644,6499.7,275.7,X6499.7 Y275.7,0.5245076008117657,2025-01-22_16-58-43
V,A,701,6.524317698140219,True,5,96.74029294303082,0.8068003,6507.7,275.7,X6507.7 Y275.7,0.9931190294857339,2025-01-22_16-58-46
V,A,702,6.02249379764493,True,5,92.10250194256763,0.7592287,6515.7,275.7,X6515.7 Y275.7,0.4403145827270543,2025-01-22_16-58-48
V,A,703,6.149797457952563,True,5,92.22590949623422,0.86372906,6523.7,275.7,X6523.7 Y275.7,0.4444671085458184,2025-01-22_16-58-50
V,A,704,6.1097641641167435,True,5,91.10649118701603,0.79894257,6531.7,275.7,X6531.7 Y275.7,0.3509164339166658,2025-01-22_16-58-52
V,A,705,6.094943846641225,True,5,90.18448752863958,0.800597,6539.7,275.7,X6539.7 Y275.7,0.4715618762905491,2025-01-22_16-58-57
V,A,706,6.1662842826478235,True,5,89.91703117690022,0.8507186,6547.7,275.7,X6547.7 Y275.7,0.11662519687502623,2025-01-22_16-59-00
V,A,707,6.235053449307883,True,5,89.62481910336084,0.82898164,6555.7,275.7,X6555.7 Y275.7,0.21743607477349333,2025-01-22_16-59-01
V,A,708,6.2264688744097665,True,5,88.79296796309309,0.86620605,6563.7,275.7,X6563.7 Y275.7,0.25031642618628297,2025-01-22_16-59-03
V,A,709,6.063727877413628,True,5,86.87029710136126,0.75331545,6571.7,275.7,X6571.7 Y275.7,0.24989368477955842,2025-01-22_16-59-05
V,A,710,5.9792041337214314,True,5,85.5335711258829,0.7464104,6579.7,275.7,X6579.7 Y275.7,0.9462713356346955,2025-01-22_16-59-09
V,A,711,6.2840966664120685,True,5,86.94481529508818,0.75649047,6587.7,275.7,X6587.7 Y275.7,1.0222028910295893,2025-01-22_16-59-11
V,A,712,6.179274294074203,True,5,85.50003801941055,0.75171,6595.7,275.7,X6595.7 Y275.7,0.41179394720741247,2025-01-22_16-59-14
V,A,713,5.9865360472483795,True,5,83.45534497445789,0.8311655,6603.7,275.7,X6603.7 Y275.7,0.2356864292766587,2025-01-22_16-59-16
V,A,714,5.952261850668728,True,5,82.53582377642957,0.8092258,6611.7,275.7,X6611.7 Y275.7,0.043519172196878,2025-01-22_16-59-19
V,A,715,6.064885830762247,True,5,82.6306184361205,0.8972225,6619.7,275.7,X6619.7 Y275.7,0.03571396895303331,2025-01-22_16-59-21
V,A,716,6.138084485037337,True,5,82.4591982304219,0.8672933,6627.7,275.7,X6627.7 Y275.7,0.36833789291969116,2025-01-22_16-59-23
V,A,717,6.048899664734222,True,5,81.1982357217207,0.82262206,6635.7,275.7,X6635.7 Y275.7,0.4351110639005866,2025-01-22_16-59-25
V,A,718,6.271402487379928,True,5,82.02377397850361,0.72515357,6643.7,275.7,X6643.7 Y275.7,0.9833759286704515,2025-01-22_16-59-27
V,A,719,6.274894615628901,True,5,81.3958092553888,0.8187874,6651.7,275.7,X6651.7 Y275.7,0.11516818892418873,2025-01-22_16-59-29
V,A,720,6.11820861116023,True,5,79.7469778522295,0.7348549,6659.7,275.7,X6659.7 Y275.7,0.24936447810591936,2025-01-22_16-59-32
V,A,721,6.198541925154545,True,5,79.64201407732676,0.836931,6667.7,275.7,X6667.7 Y275.7,0.14375906733214713,2025-01-22_16-59-33
V,A,722,5.957197039432405,True,5,77.47120267440239,0.7405573,6675.7,275.7,X6675.7 Y275.7,0.3642797365903913,2025-01-22_16-59-37
V,A,723,5.975852217513638,True,5,77.001803490952,0.81237954,6683.7,275.7,X6683.7 Y275.7,0.3491874061197539,2025-01-22_16-59-40
V,A,724,5.934429179050067,True,5,76.14892775450396,0.8131906,6691.7,275.7,X6691.7 Y275.7,0.4684379062675403,2025-01-22_16-59-42
V,A,725,5.689840745708034,True,5,74.00417588739302,0.8213308,6699.7,276.2,X6699.7 Y276.2,0.7339594488806175,2025-01-22_16-59-47
V,A,726,5.8381679051760855,True,5,74.39911185636173,0.8113206,6708.3,275.7,X6708.3 Y275.7,0.4165275154687086,2025-01-22_16-59-50
V,A,727,5.950076868303466,True,5,74.55406095991309,0.7375188,6716.3,275.7,X6716.3 Y275.7,0.5721595426752125,2025-01-22_16-59-53
V,A,728,6.017805516143155,True,5,74.42191612472895,0.83119863,6724.3,275.7,X6724.3 Y275.7,0.19450760234539582,2025-01-22_16-59-54
V,A,729,5.952161313664056,True,5,73.47624382191488,0.82737094,6732.3,275.7,X6732.3 Y275.7,0.3697827321440208,2025-01-22_16-59-58
V,A,730,6.040681364934117,True,5,73.48037707897345,0.712349,6740.3,275.7,X6740.3 Y275.7,0.23742816709922268,2025-01-22_17-00-00
V,A,731,5.9374849088500214,True,5,72.32749125001972,0.818744,6748.3,275.7,X6748.3 Y275.7,0.09495557034604202,2025-01-22_17-00-02
V,A,732,6.210579028944763,True,5,73.44000590368765,0.835125,6756.3,275.7,X6756.3 Y275.7,0.7048747887712662,2025-01-22_17-00-04
V,A,733,6.082918974900797,True,5,72.16738950025918,0.81250393,6764.3,275.7,X6764.3 Y275.7,0.24920999741352484,2025-01-22_17-00-06
V,A,734,5.761125022572565,True,5,69.73447780390839,0.7507125,6772.3,275.7,X6772.3 Y275.7,0.6213992515918713,2025-01-22_17-00-08
V,A,735,5.949620796867105,True,5,70.3720510070853,0.80653435,6780.3,275.7,X6780.3 Y275.7,0.14982417194038394,2025-01-22_17-00-11
V,A,736,6.145472238355371,True,5,71.02075534640996,0.75059533,6788.3,275.7,X6788.3 Y275.7,0.42519518721718225,2025-01-22_17-00-13
V,A,737,6.105149991257549,True,5,70.30069604539861,0.7629879,6796.3,275.7,X6796.3 Y275.7,0.07336399779869038,2025-01-22_17-00-15
V,A,738,5.9069591763686695,True,5,68.67323562752743,0.7535372,6804.3,275.7,X6804.3 Y275.7,0.3942556796439938,2025-01-22_17-00-17
V,A,739,6.050184619353591,True,5,69.02948335020623,0.8407907,6812.3,275.7,X6812.3 Y275.7,0.4776139673307765,2025-01-22_17-00-19
V,A,740,5.9520516140821345,True,5,68.00151075962278,0.76642054,6820.3,275.7,X6820.3 Y275.7,1.0920204633293644,2025-01-22_17-00-23
V,A,741,5.966327662349858,True,5,67.6275149903219,0.76805085,6828.3,275.7,X6828.3 Y275.7,0.5220996904799107,2025-01-22_17-00-28
V,A,742,6.003758767531894,True,5,67.3839006006175,0.775888,6836.3,275.7,X6836.3 Y275.7,0.4494503575574761,2025-01-22_17-00-35
V,A,743,5.785355202716335,True,5,65.71023534533049,0.8444039,6844.3,275.7,X6844.3 Y275.7,0.22298695279596395,2025-01-22_17-00-37
V,A,744,5.869950636372081,True,5,65.75042675917244,0.79209584,6852.3,275.7,X6852.3 Y275.7,0.1773432372543017,2025-01-22_17-00-40
V,A,745,5.921875077827666,True,5,65.61033373691848,0.7578068,6860.3,275.7,X6860.3 Y275.7,0.5829045293118141,2025-01-22_17-00-42
V,A,746,5.941180956869951,True,5,65.28750033656937,0.7953805,6868.3,275.7,X6868.3 Y275.7,0.07305308382175124,2025-01-22_17-00-44
V,A,747,5.817553621282188,True,5,64.18498452452566,0.7170647,6876.3,275.7,X6876.3 Y275.7,0.7579481137933969,2025-01-22_17-00-48
V,A,748,5.764641647052471,True,5,63.484197553128254,0.72726077,6884.3,275.7,X6884.3 Y275.7,0.2756525799039364,2025-01-22_17-00-51
V,A,749,5.8752274325797025,True,5,63.6792071801453,0.7371383,6892.3,275.7,X6892.3 Y275.7,0.20395550709073962,2025-01-22_17-00-55
V,A,750,5.705386371515797,True,5,62.356177262291084,0.80774987,6900.3,275.7,X6900.3 Y275.7,0.4992429434753991,2025-01-22_17-00-58
V,A,751,5.914100400356177,True,5,63.08446862600522,0.7103283,6908.3,275.7,X6908.3 Y275.7,0.5794789986595581,2025-01-22_17-01-04
V,A,752,5.8923098050164135,True,5,62.85155818266534,0.7106451,6916.3,275.7,X6916.3 Y275.7,0.04348077882509154,2025-01-22_17-01-07
V,A,753,5.820177810799904,True,5,62.46566803507891,0.77178246,6924.3,275.7,X6924.3 Y275.7,0.17850091724490785,2025-01-22_17-01-10
V,A,754,6.045918167281249,True,5,63.66553526542026,0.7943784,6924.3,281.5,X6924.3 Y281.5,0.05988485803619822,2025-01-22_17-01-12
V,A,755,6.157424798582806,True,5,64.24995393924384,0.7576288,6924.3,287.2,X6924.3 Y287.2,0.2325723777752306,2025-01-22_17-01-14
V,A,756,5.981437032814854,True,5,63.3251212548897,0.79350185,6924.3,293.0,X6924.3 Y293.0,0.6185679790374708,2025-01-22_17-01-18
V,A,757,6.325469404891802,True,5,65.12078725595566,0.80844855,6924.3,298.8,X6924.3 Y298.8,0.16639518107491713,2025-01-22_17-01-20
V,A,758,6.347700211912955,True,5,65.23512010786195,0.7686292,6924.3,304.6,X6924.3 Y304.6,0.5254656978676644,2025-01-22_17-01-22
V,A,759,6.176605159970905,True,5,64.349945346849,0.7632394,6924.3,310.3,X6924.3 Y310.3,1.5916210101740444,2025-01-22_17-01-33
V,A,760,6.45204943416303,True,5,65.7691312904464,0.78573036,6924.3,316.0,X6924.3 Y316.0,0.25151169163752657,2025-01-22_17-01-36
V,A,761,6.558342808559008,True,5,66.30867034621785,0.77132577,6924.3,321.7,X6924.3 Y321.7,0.288879613265639,2025-01-22_17-01-38
V,A,762,6.442534707646532,True,5,65.72061909450532,0.71708536,6929.5,321.6,X6929.5 Y321.6,0.6825304935475874,2025-01-22_17-01-54
V,A,763,6.183063917322367,True,5,64.38358130680946,0.7470671,6929.5,328.8,X6929.5 Y328.8,0.03750341625216261,2025-01-22_17-02-23
V,A,764,5.908095104314151,True,5,62.935690476066995,0.77514803,6929.5,334.6,X6929.5 Y334.6,0.10874979194682428,2025-01-22_17-02-25
V,A,765,5.86486557675881,True,5,62.705017542359165,0.7377361,6929.5,340.4,X6929.5 Y340.4,0.33550200794919904,2025-01-22_17-02-29
V,A,766,5.879767662776559,True,5,62.7846308537873,0.77822345,6929.5,346.2,X6929.5 Y346.2,0.3814570435128605,2025-01-22_17-02-34
V,A,767,6.519846934914547,True,5,66.11377606395233,0.7783618,6929.5,352.0,X6929.5 Y352.0,0.2548125421815416,2025-01-22_17-02-36
V,A,768,6.084586422370607,True,5,63.868805579355154,0.81029475,6929.5,357.8,X6929.5 Y357.8,1.0686540776837214,2025-01-22_17-02-40
V,A,769,5.9474072781990355,True,5,63.1447288125064,0.7678832,6929.5,363.6,X6929.5 Y363.6,0.29061742418512115,2025-01-22_17-02-42
V,A,770,6.382786526686927,True,5,65.41516214898056,0.8234314,6929.5,369.3,X6929.5 Y369.3,0.1593314306195217,2025-01-22_17-02-45
V,A,771,6.256397320964657,True,5,64.76426231269751,0.7604036,6929.5,375.0,X6929.5 Y375.0,0.25967027612965476,2025-01-22_17-02-47
V,A,772,6.291980103880168,True,5,64.9481720930989,0.803732,6929.5,380.8,X6929.5 Y380.8,0.19092918261460123,2025-01-22_17-02-49
V,A,773,5.592852998696302,True,5,61.23362422587034,0.74812925,6929.5,386.5,X6929.5 Y386.5,0.08035446736430554,2025-01-22_17-02-55
V,A,774,6.355074616464146,True,5,65.27300237321276,0.75333214,6929.5,392.3,X6929.5 Y392.3,0.18589883363129375,2025-01-22_17-02-57
V,A,775,6.548014861287606,True,5,66.25643899002095,0.7593926,6929.5,398.1,X6929.5 Y398.1,0.23495695771895364,2025-01-22_17-03-07
V,A,776,6.4383574173668725,True,5,65.6993092660245,0.7356255,6929.5,403.9,X6929.5 Y403.9,0.17526149930171453,2025-01-22_17-03-10
V,A,777,5.8664558070686335,True,5,62.71351804929706,0.7691309,6929.5,409.7,X6929.5 Y409.7,1.075531391388116,2025-01-22_17-03-15
V,A,778,6.348668998112279,True,5,65.24009801094432,0.72776073,6929.5,415.5,X6929.5 Y415.5,0.13604893081667502,2025-01-22_17-03-33
V,A,779,6.347664696931443,True,5,65.23493761441961,0.75631976,6929.5,420.6,X6929.5 Y420.6,0.872354004082205,2025-01-22_17-03-49
V,A,780,6.586346166223979,True,5,66.45008468952484,0.7988529,6929.5,426.4,X6929.5 Y426.4,0.14009581870741455,2025-01-22_17-03-57
V,A,781,6.571628699695714,True,5,66.37580041897722,0.74274486,6929.5,432.3,X6929.5 Y432.3,0.3869559302998557,2025-01-22_17-04-06
V,A,782,6.632308311718955,True,5,66.68153916814688,0.7679011,6929.5,438.6,X6929.5 Y438.6,0.09873296995719692,2025-01-22_17-04-09
V,A,783,6.45287476574001,True,5,65.77333767522559,0.8414142,6929.5,444.4,X6929.5 Y444.4,0.08455275574484306,2025-01-22_17-04-11
V,A,784,6.147017455990117,True,5,64.19563301029265,0.76708555,6929.5,450.2,X6929.5 Y450.2,0.20109347634106564,2025-01-22_17-04-15
V,A,785,6.319708830124709,True,5,65.09112790684102,0.74426806,6929.5,456.0,X6929.5 Y456.0,0.5011099564275847,2025-01-22_17-04-22
V,A,786,6.270696271048245,True,5,64.83822919682805,0.76060224,6929.5,461.8,X6929.5 Y461.8,0.3420920971534055,2025-01-22_17-04-39
V,A,787,6.355514574227673,True,5,65.27526173827705,0.73261726,6929.5,467.6,X6929.5 Y467.6,0.09090240226055972,2025-01-22_17-04-49
V,A,788,6.401399699820528,True,5,65.51047297919484,0.7978039,6929.5,473.4,X6929.5 Y473.4,0.12504507854318683,2025-01-22_17-05-02
V,A,789,6.537569592087648,True,5,66.20357239080924,0.79091066,6929.5,479.0,X6929.5 Y479.0,0.2458122095981894,2025-01-22_17-05-19
V,A,790,6.757795407133559,True,5,67.30940974127249,0.7598422,6929.5,484.0,X6929.5 Y484.0,1.1359024190058162,2025-01-22_17-05-33
V,A,791,6.426806975657024,True,5,65.64035038519125,0.7931461,6929.5,489.7,X6929.5 Y489.7,0.20233727746388766,2025-01-22_17-05-38
V,A,792,6.376160289979544,True,5,65.38119822879104,0.81386536,6929.5,495.5,X6929.5 Y495.5,0.07183364411370435,2025-01-22_17-05-41
V,A,793,6.378597644934843,True,5,65.39369336333563,0.84971666,6929.5,501.3,X6929.5 Y501.3,0.10737618549089369,2025-01-22_17-05-43
V,A,794,6.481370108808935,True,5,65.91840242014085,0.7643181,6929.5,507.1,X6929.5 Y507.1,0.019684031735758105,2025-01-22_17-05-46
V,A,795,6.415138926284181,True,5,65.58073736165603,0.87063366,6929.5,512.8,X6929.5 Y512.8,0.10216588347960968,2025-01-22_17-05-47
V,A,796,6.540537190333483,True,5,66.21859657618762,0.77927953,6929.5,518.6,X6929.5 Y518.6,0.19192962479441558,2025-01-22_17-05-50
V,A,797,6.583016124359375,True,5,66.43328405869889,0.77403754,6929.5,524.4,X6929.5 Y524.4,0.06547644698911238,2025-01-22_17-05-52
V,A,798,6.46575903299961,True,5,65.8389687852635,0.84276575,6929.5,530.1,X6929.5 Y530.1,0.10762494983885862,2025-01-22_17-05-54
V,A,799,6.187179440364333,True,5,64.40500499241521,0.8219597,6929.5,535.9,X6929.5 Y535.9,0.12075284871584087,2025-01-22_17-05-57
V,A,800,6.171173527711823,True,5,64.32164483986826,0.7660127,6929.5,541.7,X6929.5 Y541.7,0.5509975324963072,2025-01-22_17-06-00
V,A,801,6.648116555758105,True,5,66.76096028474662,0.76576906,6929.5,547.5,X6929.5 Y547.5,0.9757854989210233,2025-01-22_17-06-02
V,A,802,6.60456411094156,True,5,66.54192225550206,0.7643155,6929.5,553.3,X6929.5 Y553.3,0.18558952097741596,2025-01-22_17-06-04
V,A,803,6.293517407251482,True,5,64.95610591872256,0.80312663,6929.5,559.1,X6929.5 Y559.1,0.43818765901708157,2025-01-22_17-06-08
V,A,804,6.373743835689113,True,5,65.36880788401008,0.7872115,6929.5,564.9,X6929.5 Y564.9,0.24184685400203879,2025-01-22_17-06-18
V,A,805,6.329069046216664,True,5,65.13931379700762,0.81155795,6929.5,570.7,X6929.5 Y570.7,0.7045987408156728,2025-01-22_17-06-33
V,A,806,6.543385697197006,True,5,66.23301462692478,0.83879876,6929.5,576.0,X6929.5 Y576.0,0.2053867133594337,2025-01-22_17-06-37
V,A,807,6.263000620132272,True,5,64.79843093997644,0.80068743,6929.5,581.7,X6929.5 Y581.7,0.3587847125280445,2025-01-22_17-06-38
V,A,808,6.290864044380367,True,5,64.94241164583859,0.7813258,6929.5,587.5,X6929.5 Y587.5,0.06912625177592434,2025-01-22_17-06-41
V,A,809,6.375390946904595,True,5,65.3772536848021,0.7689261,6929.5,592.9,X6929.5 Y592.9,0.7191799062144033,2025-01-22_17-06-46
V,A,810,6.449571670332881,True,5,65.75650150322667,0.8144313,6929.5,598.7,X6929.5 Y598.7,0.46571244122583877,2025-01-22_17-06-49
V,A,811,6.424807611403603,True,5,65.63013931309436,0.8760693,6929.5,604.5,X6929.5 Y604.5,0.10050596651685642,2025-01-22_17-06-51
V,A,812,6.490050495738425,True,5,65.96252933882435,0.7967118,6929.5,610.2,X6929.5 Y610.2,0.07297109985153032,2025-01-22_17-06-57
V,A,813,6.23038372437904,True,5,64.62947976757417,0.78895795,6929.5,615.8,X6929.5 Y615.8,0.17335504353458314,2025-01-22_17-07-17
V,A,814,6.281096830845847,True,5,64.89197717488871,0.7622923,6929.5,622.1,X6929.5 Y622.1,0.44852330130792967,2025-01-22_17-07-21
V,A,815,6.414966240289151,True,5,65.5798546877787,0.7910804,6931.7,625.2,X6931.7 Y625.2,0.3388506321808288,2025-01-22_17-07-32
V,A,816,6.426004487862422,True,5,65.63625214288656,0.78807336,6939.7,626.2,X6939.7 Y626.2,0.49647754909131325,2025-01-22_17-07-43
V,A,817,6.621702134364155,True,5,66.6282003326159,0.7325846,6939.7,632.3,X6939.7 Y632.3,0.050111515179679496,2025-01-22_17-08-27
V,A,818,6.468160959753858,True,5,65.8511967151831,0.7436521,6947.7,632.3,X6947.7 Y632.3,0.2604342266761945,2025-01-22_17-08-32
V,A,819,6.670709459288145,True,5,66.874304013504,0.7668699,6955.7,632.3,X6955.7 Y632.3,0.456548578011278,2025-01-22_17-08-36
V,A,820,6.749019494336716,True,5,67.26569034938467,0.7428534,6939.7,649.1,X6939.7 Y649.1,0.031984196269429374,2025-01-22_17-09-39
V,A,821,6.396122948384049,True,5,65.48346687384657,0.8153479,6947.7,649.1,X6947.7 Y649.1,0.38076269614485597,2025-01-22_17-09-46
V,A,822,6.763134814664681,True,5,67.33599543865735,0.72048146,6955.7,649.1,X6955.7 Y649.1,0.07576022345707592,2025-01-22_17-09-54
V,A,823,6.461822296268652,True,5,65.8189224032305,0.7197282,6907.7,689.3,X6907.7 Y689.3,0.20550017275501326,2025-01-22_17-10-32
V,A,824,6.3921270974116275,True,5,65.46300892950033,0.81336784,6915.7,689.3,X6915.7 Y689.3,0.27890647174729916,2025-01-22_17-10-36
V,A,825,6.490153898590729,True,5,65.96305481135464,0.8162478,6923.7,689.3,X6923.7 Y689.3,0.47331969306918403,2025-01-22_17-10-40
V,A,826,6.420975482750415,True,5,65.61056357895966,0.8490002,6923.7,695.0,X6923.7 Y695.0,0.09231380696517738,2025-01-22_17-10-42
V,A,827,6.519879459329477,True,5,66.11394096883622,0.76792437,6923.7,700.8,X6923.7 Y700.8,0.402968394672292,2025-01-22_17-10-45
V,A,828,6.434040304367444,True,5,65.6772788873512,0.84695596,6923.7,706.6,X6923.7 Y706.6,0.10764619141015003,2025-01-22_17-10-48
V,A,829,6.55195711498043,True,5,66.27638094148357,0.7478514,6923.7,712.4,X6923.7 Y712.4,0.12415923160339436,2025-01-22_17-10-52
V,A,830,6.510169937418222,True,5,66.06469359119627,0.81085324,6923.7,718.2,X6923.7 Y718.2,0.3177548610660104,2025-01-22_17-10-54
V,A,831,6.769742108280637,True,5,67.36887960360669,0.74503475,6923.7,724.0,X6923.7 Y724.0,0.22572489097549278,2025-01-22_17-10-56
V,A,832,6.483377140088272,True,5,65.92860782832047,0.7956967,6923.7,729.8,X6923.7 Y729.8,0.12298469082050721,2025-01-22_17-10-58
V,A,833,6.480117552670348,True,5,65.9120325872436,0.7679983,6923.7,735.6,X6923.7 Y735.6,1.5177113804299514,2025-01-22_17-11-02
V,A,834,6.277902057743242,True,5,64.8754719754487,0.8155388,6923.7,741.4,X6923.7 Y741.4,0.39755282450277274,2025-01-22_17-11-09
V,A,835,6.1846881038036745,True,5,64.3920369913553,0.7749092,6923.7,747.2,X6923.7 Y747.2,1.3002404874806268,2025-01-22_17-11-20
V,A,836,6.447701161143133,True,5,65.74696543897856,0.77121913,6923.7,753.0,X6923.7 Y753.0,0.3305028575413214,2025-01-22_17-11-33
V,A,837,6.265347370365288,True,5,64.8105698091876,0.7471963,6923.7,758.8,X6923.7 Y758.8,1.8728161556770335,2025-01-22_17-11-43
V,A,838,6.521969888812493,True,5,66.12453897574696,0.796255,6923.7,764.6,X6923.7 Y764.6,0.36696501488869016,2025-01-22_17-11-53
V,A,839,6.7422473511900645,True,5,67.23193380037296,0.747429,6923.7,770.4,X6923.7 Y770.4,0.5771918467687874,2025-01-22_17-12-04
V,A,840,6.394772185339744,True,5,65.47655195693255,0.7309877,6923.7,776.2,X6923.7 Y776.2,0.290044960917316,2025-01-22_17-12-22
V,A,841,7.0300778974713936,True,5,68.65202169839279,0.7174189,6923.7,781.9,X6923.7 Y781.9,0.07382708862580846,2025-01-22_17-12-46
V,A,842,6.24183525107082,True,5,64.68884741460172,0.7392943,6923.7,787.7,X6923.7 Y787.7,1.4518408173748023,2025-01-22_17-13-01
V,A,843,6.926592425462932,True,5,68.14485617358291,0.72421044,6923.7,793.5,X6923.7 Y793.5,0.8534631331977004,2025-01-22_17-13-27
V,A,844,6.540534585663114,True,5,66.21858339090723,0.7437777,6923.7,799.3,X6923.7 Y799.3,1.010826194598832,2025-01-22_17-13-46
V,A,845,6.3596306938837674,True,5,65.29639592783589,0.81106263,6923.7,805.1,X6923.7 Y805.1,0.40693236294397295,2025-01-22_17-13-53
V,A,846,6.86337011797871,True,5,67.83314798952509,0.73535115,6923.7,810.9,X6923.7 Y810.9,0.2533210950560384,2025-01-22_17-14-04
V,A,847,6.699892876263025,True,5,67.02042721453635,0.7678726,6923.7,816.5,X6923.7 Y816.5,0.9275093317269021,2025-01-22_17-14-22
V,A,848,7.30104940404941,True,5,69.96259442006482,0.75205606,6923.7,821.6,X6923.7 Y821.6,1.9797956602073903,2025-01-22_17-14-33
V,A,849,7.106073494026019,True,5,69.0220906657497,0.7096514,6923.7,827.4,X6923.7 Y827.4,0.4359936634400087,2025-01-22_17-14-37
V,A,850,6.504386148391229,True,5,66.0353403516593,0.80941004,6923.7,833.1,X6923.7 Y833.1,0.5509739297169204,2025-01-22_17-14-48
V,A,851,6.399177592604346,True,5,65.49910172159942,0.769388,6923.7,838.4,X6923.7 Y838.4,0.5558885033541937,2025-01-22_17-15-06
V,A,852,6.4890367490530965,True,5,65.95737746003937,0.7912047,6923.7,844.2,X6923.7 Y844.2,0.1967030320650262,2025-01-22_17-15-12
V,A,853,6.4091116640977965,True,5,65.54992234814628,0.71729547,6923.7,850.0,X6923.7 Y850.0,0.136454240459183,2025-01-22_17-15-17
V,A,854,6.343022482323923,True,5,65.21107923635776,0.7313693,6923.7,855.8,X6923.7 Y855.8,0.34521430258923547,2025-01-22_17-15-22
V,A,855,6.214176480676429,True,5,64.54536393602223,0.77944976,6923.7,861.7,X6923.7 Y861.7,0.2888637546038764,2025-01-22_17-16-21
V,A,856,6.177889783626905,True,5,64.35663681911618,0.73866886,6923.7,867.5,X6923.7 Y867.5,1.4573334654890142,2025-01-22_17-16-35
V,A,857,5.748229189255999,True,5,62.07836931437473,0.7431117,6923.7,873.3,X6923.7 Y873.3,1.6190860315506586,2025-01-22_17-16-53
V,A,858,5.798838411582069,True,5,62.35104920877693,0.7348636,6923.7,879.0,X6923.7 Y879.0,13.900717309233126,2025-01-22_17-18-08
V,A,859,6.253386799298924,True,5,64.74867844985641,0.73503965,6923.7,884.8,X6923.7 Y884.8,1.014178464533367,2025-01-22_17-18-35
V,A,860,6.428850680138895,True,5,65.65078626849215,0.81636226,6923.7,889.6,X6923.7 Y889.6,0.12474907358726589,"[{'tension': np.float64(6.418718687739889), 'tension_pass': np.True_, 'frequency': np.float64(65.59903241786135), 'confidence': np.float32(0.78495586), 'x': 6923.69921875, 'y': 889.5993041992188}, {'tension': np.float64(6.475686492741666), 'tension_pass': np.True_, 'frequency': np.float64(65.88949363572746), 'confidence': np.float32(0.817521), 'x': 6923.69921875, 'y': 889.5994262695312}, {'tension': np.float64(6.431061969918185), 'tension_pass': np.True_, 'frequency': np.float64(65.66207603384073), 'confidence': np.float32(0.81932056), 'x': 6923.69970703125, 'y': 889.5994873046875}]",2025-01-23_10-08-11
V,A,861,6.84788466615949,True,5,67.75658063983758,0.7580229,6923.7,895.3,X6923.7 Y895.3,0.39373011407701575,"[{'tension': np.float64(6.692677481145177), 'tension_pass': np.True_, 'frequency': np.float64(66.98432894110213), 'confidence': np.float32(0.76368374), 'x': 6923.69970703125, 'y': 895.3499145507812}, {'tension': np.float64(6.846169754654814), 'tension_pass': np.True_, 'frequency': np.float64(67.74809598939517), 'confidence': np.float32(0.75649494), 'x': 6923.69921875, 'y': 895.3497924804688}, {'tension': np.float64(6.872087473536871), 'tension_pass': np.True_, 'frequency': np.float64(67.8762126949018), 'confidence': np.float32(0.73877096), 'x': 6923.7001953125, 'y': 895.3497924804688}]",2025-01-23_10-08-27
V,A,862,6.4990626797485165,True,5,66.008311742552,0.8266375,6923.7,901.1,X6923.7 Y901.1,0.45193720593758246,"[{'tension': np.float64(6.510584870033751), 'tension_pass': np.True_, 'frequency': np.float64(66.06679890945938), 'confidence': np.float32(0.8357585), 'x': 6923.6982421875, 'y': 901.0521850585938}, {'tension': np.float64(6.455581429402846), 'tension_pass': np.True_, 'frequency': np.float64(65.78713056948787), 'confidence': np.float32(0.825619), 'x': 6923.7001953125, 'y': 901.048828125}, {'tension': np.float64(6.666773134555446), 'tension_pass': np.True_, 'frequency': np.float64(66.8545701438408), 'confidence': np.float32(0.77113533), 'x': 6923.701171875, 'y': 901.0498046875}]",2025-01-23_10-08-38
V,A,863,6.290565550484461,True,5,64.94087090808952,0.8189565,6923.7,906.9,X6923.7 Y906.9,0.28322609928177783,<generator object collect_wire_data.<locals>.generate_result.<locals>.<genexpr> at 0x7fc35ff131d0>,2025-01-23_10-10-43
