layer,side,wire_number,tension,tension_pass,zone,frequency,confidence,x,y,Gcode,t_sigma,wires,ttf,time
V,A,240,5.656052996655095,True,2,106.77582487928095,0.8245963,2830.6,275.1,X2830.6 Y275.1,0.012033343955559347,"[5.651912185672319, 5.6499929274730025, 5.658472489690135, 5.666450750399801, 5.683114478225296]",2.7136049270629883,2025-01-27_12-35-09
V,A,241,5.784185015657141,True,2,106.81960202851793,0.7691146,2838.6,275.1,X2838.6 Y275.1,0.06885418407245414,"[5.746188881539122, 5.714552169196448, 5.8609805903709695, 5.803826869466609, 5.899497265861481]",3.9248270988464355,2025-01-27_12-35-13
V,A,242,5.596592263132371,True,2,103.94613440125949,0.73658866,2846.6,275.1,X2846.6 Y275.1,0.06284531670056724,"[5.585066077015522, 5.601299850993085, 5.5677382563360505, 5.739383772074451, 5.6627309297119774]",3.9794883728027344,2025-01-27_12-35-17
V,A,243,5.5959865110511675,True,2,102.8485095553808,0.7506262,2854.6,275.1,X2854.6 Y275.1,0.09100299913216658,"[5.599259993930079, 5.394358298244409, 5.4560581166123425, 5.597732513491432, 5.620677674970899]",4.046366453170776,2025-01-27_12-35-21
V,A,244,5.482541138826233,True,2,100.73158158384766,0.799715,2862.6,275.1,X2862.6 Y275.1,0.049136850926311516,"[5.4815453807988925, 5.454147328268642, 5.584268609950825, 5.557308602074067, 5.488979883926108]",2.8685920238494873,2025-01-27_12-35-24
V,A,245,5.105581307101973,True,2,96.2068121583024,0.80107397,2870.6,275.1,X2870.6 Y275.1,0.04329631370502441,"[5.178119524407397, 5.095321831788142, 5.10680500457801, 5.103084924594987, 5.199322545860639]",2.9777753353118896,2025-01-27_12-35-27
V,A,246,5.467876427570745,True,2,98.53759121005027,0.7747211,2878.6,275.1,X2878.6 Y275.1,0.08410140702420815,"[5.473491603006609, 5.4709703368060625, 5.511290075630806, 5.276383595524063, 5.387952207033109]",2.890631675720215,2025-01-27_12-35-30
V,A,247,5.691001447563875,True,2,99.51463207275006,0.7877323,2886.6,275.1,X2886.6 Y275.1,0.20076923972539487,"[5.5235385657606555, 5.238211189847926, 5.6760935614011885, 5.724911309456985, 5.808742337157387]",3.2160041332244873,2025-01-27_12-35-33
V,A,248,5.512794261085826,True,2,96.95682640749334,0.8107536,2894.6,275.1,X2894.6 Y275.1,0.10867710677196094,"[5.427810637504676, 5.6609297394806894, 5.549367141050547, 5.719270985217177, 5.481196280656865]",3.409332752227783,2025-01-27_12-35-36
V,A,249,5.684408020610143,True,2,97.4816657848985,0.83220243,2902.6,275.1,X2902.6 Y275.1,0.08029648220120125,"[5.555488016722528, 5.659248846533034, 5.528967691317927, 5.735933674239139, 5.697432876290832]",7.240468502044678,2025-01-27_12-35-44
V,A,250,5.498156151343877,True,2,94.92393165838911,0.8201607,2910.6,275.1,X2910.6 Y275.1,0.09691175549971595,"[5.3112254355803845, 5.510000178000307, 5.542527094401645, 5.32018786598712, 5.4716807416433255]",7.315158128738403,2025-01-27_12-35-51
V,A,251,5.45427107701905,True,2,93.62843171443448,0.7773769,2918.6,275.1,X2918.6 Y275.1,0.07317502953496365,"[5.440290849565072, 5.399747770172149, 5.46369479592781, 5.609922561120295, 5.523414241506103]",3.47969388961792,2025-01-27_12-35-55
V,A,252,5.495307781756279,True,2,93.06917198676422,0.8212209,2926.6,275.1,X2926.6 Y275.1,0.08642632737888518,"[5.363261722249201, 5.58972609004038, 5.520581622694169, 5.482846488927783, 5.375325307272561]",3.5944983959198,2025-01-27_12-35-58
V,A,253,5.597179663607592,True,2,93.02629127228012,0.82603294,2934.6,275.1,X2934.6 Y275.1,0.0865426864852007,"[5.477987836228564, 5.594532534384558, 5.420019465234252, 5.593444412075532, 5.657266208471361]",2.9174673557281494,2025-01-27_12-36-01
V,A,254,5.632367369939527,True,2,92.43991507888576,0.8470944,2942.6,275.1,X2942.6 Y275.1,0.049714014090705264,"[5.52174876762902, 5.633064339058827, 5.634000210653367, 5.647553993702266, 5.558419364988858]",4.051116466522217,2025-01-27_12-36-05
V,A,255,5.535113112364367,True,2,90.77524388973862,0.8035728,2950.6,275.1,X2950.6 Y275.1,0.05087933836101652,"[5.603459034584038, 5.543162093141565, 5.548149003643664, 5.469452912824185, 5.471524758852504]",9.762583255767822,2025-01-27_12-36-15
V,A,256,5.715319024183941,True,2,91.38901566220373,0.7658856,2958.6,275.1,X2958.6 Y275.1,0.03880195342206516,"[5.754225675609707, 5.6766217687655764]",4.34032940864563,2025-01-27_12-36-19
V,A,257,0,False,2,0,0,2966.6,275.1,X2966.6 Y275.1,4.226224184036255,2025-01-27_12-36-23
V,A,258,5.621478673546273,True,2,88.98330472771741,0.78950393,2974.6,275.1,X2974.6 Y275.1,0.07508664050172725,"[5.559804937136339, 5.650515286432477, 5.745826349016213, 5.651905432687834, 5.535369892425028]",3.5267391204833984,2025-01-27_12-36-27
V,A,259,5.554184496794496,True,2,87.64611925076125,0.83408415,2982.6,275.1,X2982.6 Y275.1,0.1128129209730639,"[5.450397553520421, 5.577965438690935, 5.778690388657526, 5.515654484135306, 5.644084963534604]",5.007210969924927,2025-01-27_12-36-32
V,A,260,5.628676522378587,True,2,87.44605923518489,0.8612185,2990.6,275.1,X2990.6 Y275.1,0.06311596329030887,"[5.609636896312003, 5.639123912537053, 5.677771146792177, 5.5219454650319895, 5.520323200674216]",2.5507168769836426,2025-01-27_12-36-35
V,A,261,5.502773356857203,True,2,85.69151089675614,0.7431264,2998.6,275.1,X2998.6 Y275.1,0.12461089772482312,"[5.44241690102459, 5.444740463477614, 5.277927740250763, 5.5899309676388516, 5.628722973458563]",5.418041944503784,2025-01-27_12-36-40
V,A,262,5.56297541346689,True,2,85.40509064181872,0.76953304,3006.6,275.1,X3006.6 Y275.1,0.09148159177658008,"[5.417838812207204, 5.537770456283083, 5.581541521915119, 5.642532558233461, 5.409024201282301]",4.052184104919434,2025-01-27_12-36-44
V,A,263,5.628486950241333,True,2,85.15380005724388,0.7862282,3014.6,275.1,X3014.6 Y275.1,0.033011722862759885,"[5.62717409538339, 5.5816367095653625, 5.662615737841161, 5.63177713686548, 5.574499602226231]",2.26358699798584,2025-01-27_12-36-46
V,A,264,5.721444727345446,True,2,85.11586468413469,0.80859727,3022.6,275.1,X3022.6 Y275.1,0.05355727858086737,"[5.605426784868643, 5.7153582911278145, 5.656574485776476, 5.727616275531733, 5.753468503938452]",3.0969016551971436,2025-01-27_12-36-49
V,A,265,5.602916129021918,True,2,83.50423774292561,0.8231853,3030.6,275.1,X3030.6 Y275.1,0.08725013220791017,"[5.608568886744599, 5.458458126625038, 5.4160805757442025, 5.63189091933961, 5.5941185542116365]",2.0677592754364014,2025-01-27_12-36-51
V,A,266,5.48317956244577,True,2,81.90891035537184,0.8160863,3038.6,275.1,X3038.6 Y275.1,0.053172966427255206,"[5.4363639929461955, 5.493455603282478, 5.503094915462705, 5.561328624017263, 5.4099467471068925]",2.424325942993164,2025-01-27_12-36-54
V,A,267,5.681362918071546,True,2,82.67011216073651,0.7729195,3046.6,275.1,X3046.6 Y275.1,0.009574127181127087,"[5.683325210443143, 5.678086089459641, 5.671890351829913, 5.687928293452681, 5.7001617502945905]",2.383917808532715,2025-01-27_12-36-56
V,A,268,5.765221677459849,True,2,82.58583733868672,0.8866592,3054.6,275.1,X3054.6 Y275.1,0.015887641402646948,"[5.759111972189831, 5.732048333265897, 5.753659228116371, 5.773541150572451, 5.776197413191735]",2.895522356033325,2025-01-27_12-36-59
V,A,269,5.682214252307054,True,2,81.3064797622687,0.7934819,3062.6,275.1,X3062.6 Y275.1,0.07309277598457868,"[5.65985364188738, 5.639209721409467, 5.844263045789389, 5.697173385596932, 5.745406382842454]",2.7145252227783203,2025-01-27_12-37-02
V,A,270,5.921885826338019,True,2,82.32495292937237,0.8428029,3070.6,275.1,X3070.6 Y275.1,0.0542581594588273,"[5.962730537100818, 5.858241387573816, 5.92521346785778, 5.918576011439407, 5.8094865551298955]",2.452848196029663,2025-01-27_12-37-04
V,A,271,5.914167637954319,True,2,81.59743434339217,0.8364855,3078.6,275.1,X3078.6 Y275.1,0.026268767171775426,"[5.951606244739714, 5.911385946716071, 5.914497370004249, 5.9069428405342705, 5.9733243242678205]",2.4152512550354004,2025-01-27_12-37-07
V,A,272,5.772006896594908,True,2,79.96245098406285,0.7630313,3086.6,275.1,X3086.6 Y275.1,0.06498391133492322,"[5.723303395117179, 5.659976329557445, 5.789507141555236, 5.773790218174935, 5.853286282040135]",3.9094440937042236,2025-01-27_12-37-11
V,A,273,5.750986058354777,True,2,79.17344820484159,0.7436174,3094.6,275.1,X3094.6 Y275.1,0.027813346912488827,"[5.688584810810165, 5.765690840792663, 5.732673991606492, 5.742990667529948, 5.762644074905139]",3.3111438751220703,2025-01-27_12-37-14
V,A,274,5.615643545351525,True,2,77.61705799968539,0.78202605,3102.6,275.1,X3102.6 Y275.1,0.0394638921550379,"[5.618047131353806, 5.5602278602923665, 5.617468124446985, 5.553533669348431, 5.658544435399708]",2.99119234085083,2025-01-27_12-37-17
V,A,275,5.627168458238413,True,2,77.0803690796211,0.8190282,3110.6,275.1,X3110.6 Y275.1,0.011360110507575783,"[5.625495568295072, 5.643554024014467, 5.625714130995233, 5.652923884576806, 5.626372208130831]",4.163014650344849,2025-01-27_12-37-21
V,A,276,5.602305915897046,True,2,76.31071156935691,0.724419,3118.6,275.1,X3118.6 Y275.1,0.11830050574162175,"[5.5203293324066856, 5.830573787690721, 5.653918216474529, 5.68291892363508, 5.508460090590014]",3.5576119422912598,2025-01-27_12-37-25
V,A,277,5.477424078555173,True,2,74.86617519779948,0.8121078,3126.6,275.1,X3126.6 Y275.1,0.09434494350983427,"[5.4574215002813835, 5.505613699944158, 5.273527709401725, 5.39731435381764, 5.542343434807661]",5.062662363052368,2025-01-27_12-37-30
V,A,278,5.6870589718697495,True,2,75.69430075185888,0.77595645,3134.6,275.1,X3134.6 Y275.1,0.03168102151366724,"[5.685594452061938, 5.626693590986786, 5.623958820852645, 5.686817202945653, 5.696195279826815]",3.474613666534424,2025-01-27_12-37-33
V,A,279,5.5722555346030465,True,2,74.35607978939656,0.83956254,3142.6,275.1,X3142.6 Y275.1,0.00813790416969671,"[5.58806446668613, 5.5678060230088215, 5.58009353751056, 5.575349311025123, 5.5658582891551935]",2.6791374683380127,2025-01-27_12-37-36
V,A,280,5.571804441454425,True,2,73.78570808938414,0.8504214,3150.6,275.1,X3150.6 Y275.1,0.02718885786815087,"[5.551636431531224, 5.627569416577859, 5.578041508807067, 5.602918557556958, 5.564965151281707]",2.679079055786133,2025-01-27_12-37-39
V,A,281,5.52922656224399,True,2,72.95219507678193,0.8710269,3158.6,275.1,X3158.6 Y275.1,0.018591429669807813,"[5.523382406048742, 5.533681917133917, 5.55388055527516, 5.560979718315501, 5.51106574748991]",2.5499980449676514,2025-01-27_12-37-41
V,A,282,5.885263683017526,True,2,74.6985933126557,0.7976291,3166.6,275.1,X3166.6 Y275.1,0.008113761135670508,"[5.868419693775656, 5.876775552413784, 5.889887106778935, 5.889563283750664, 5.882191732506016]",4.042050361633301,2025-01-27_12-37-45
V,A,283,5.714925960891367,True,2,73.06599796375204,0.83865654,3174.6,275.1,X3174.6 Y275.1,0.019876875638533374,"[5.681899776347834, 5.742510750423375, 5.722053363531794, 5.713997985978935, 5.705609938161927]",5.013596296310425,2025-01-27_12-37-50
V,A,284,5.404373343325276,True,2,70.5268431883717,0.763916,3182.6,275.1,X3182.6 Y275.1,0.15878844445646143,"[5.3604088424929675, 5.398893913250346, 5.777868834965239, 5.369391764360881, 5.5497308468464315]",2.445589542388916,2025-01-27_12-37-53
V,A,285,5.735339623024198,True,2,72.12555537439269,0.8339654,3190.6,275.1,X3190.6 Y275.1,0.11486781790770119,"[5.478235199434076, 5.588819741384484, 5.735267746362217, 5.786155654340529, 5.740334012721315]",2.4682090282440186,2025-01-27_12-37-55
V,A,286,5.565111785797388,True,2,70.52861547954213,0.7263317,3198.6,275.1,X3198.6 Y275.1,0.02754173328560976,"[5.575904377381026, 5.604069909212847, 5.548288626509168, 5.556576083484061, 5.620598306454571]",2.414710521697998,2025-01-27_12-37-58
V,A,287,5.740849836226457,True,2,71.11975233663509,0.7836938,3206.6,275.1,X3206.6 Y275.1,0.012690137628604731,"[5.742364392935296, 5.736905303797352, 5.726598128251553, 5.748989858967792, 5.764603935988942]",4.625694036483765,2025-01-27_12-38-02
V,A,288,5.454753249512602,True,2,68.82626648836415,0.7826146,3214.6,275.1,X3214.6 Y275.1,0.08893180370711758,"[5.590630318122618, 5.428962813854408, 5.323453242981641, 5.438788175749754, 5.509368614880616]",2.0539495944976807,2025-01-27_12-38-04
V,A,289,5.580873817292774,True,2,69.12514920619181,0.7567373,3222.6,275.1,X3222.6 Y275.1,0.06933863811094022,"[5.563954011285856, 5.481782656625166, 5.481635924785241, 5.611979678722513, 5.655229734397245]",2.66865611076355,2025-01-27_12-38-07
V,A,290,5.59432923912599,True,2,68.71758908292428,0.77547485,3230.6,275.1,X3230.6 Y275.1,0.04231754005077956,"[5.5205976448916925, 5.616299312088631, 5.585926278131234, 5.56742579205305, 5.644461837348052]",2.0044708251953125,2025-01-27_12-38-09
V,A,291,5.666534595305324,True,2,68.67747789810394,0.80868655,3238.6,275.1,X3238.6 Y275.1,0.02104874391104345,"[5.655912360023591, 5.702102037810782, 5.662384576032398, 5.673865658733952, 5.708282465658475]",4.272920370101929,2025-01-27_12-38-13
V,A,292,5.648512228480095,True,2,68.08864523083439,0.73576105,3246.6,275.1,X3246.6 Y275.1,0.059881617497859356,"[5.698316311953362, 5.638522089330499, 5.5276703725101655, 5.585450272989341, 5.66198343589107]",3.2015507221221924,2025-01-27_12-38-16
V,A,293,5.85657260442946,True,2,68.85464154725919,0.81451505,3254.6,275.1,X3254.6 Y275.1,0.04514037531179912,"[5.752853235628073, 5.848256027401715, 5.87616192572663, 5.824184750927997, 5.8731210742061934]",2.1696009635925293,2025-01-27_12-38-19
V,A,294,5.877523782401589,True,2,68.50191665824421,0.78655493,3262.6,275.1,X3262.6 Y275.1,0.03593491512141654,"[5.887422897875408, 5.858274812292932, 5.922196314343236, 5.954738428406684, 5.866984787420756]",2.7391164302825928,2025-01-27_12-38-21
V,A,295,5.7415774853658474,True,2,67.24591765209958,0.7210062,3270.6,275.0,X3270.6 Y275.0,0.04931832958039664,"[5.7795410385513675, 5.64021360953197, 5.76691879190895, 5.709506146227274, 5.721690236634897]",8.589475154876709,2025-01-27_12-38-54
V,A,296,5.559645573039806,True,2,65.72169720107334,0.73322195,3278.6,273.8,X3278.6 Y273.8,0.10388484978007527,"[5.521841448013983, 5.767815442237498, 5.4876900006438065, 5.597990280260991, 5.688860716877663]",23.048441410064697,2025-01-27_12-39-51
V,A,297,5.4768911218688245,True,2,65.09205071223022,0.803511,3286.6,273.7,X3286.6 Y273.7,0.03180478190855926,"[5.483956242055403, 5.404018669268746, 5.482073763133352, 5.435356789600854, 5.477680211389161]",19.381795406341553,2025-01-27_12-40-11
V,A,298,5.849297558700084,True,2,67.26865709705045,0.73299444,3294.6,274.7,X3294.6 Y274.7,0.11571373459885564,"[6.016383419804816, 6.080375204043844, 5.775973263528237, 5.817570109908177, 5.892381920269139]",11.253451347351074,2025-01-27_12-40-22
V,A,299,5.845719777782727,True,2,67.2480811792607,0.73177797,3302.6,274.7,X3302.6 Y274.7,0.08760353628092454,"[5.783931657213394, 5.793570369136664, 6.015051823237322, 5.938871899697691, 5.8835910040477595]",4.77993369102478,2025-01-27_12-40-27
V,A,300,5.735603110916394,True,2,66.61168907495127,0.7494557,3310.6,274.8,X3310.6 Y274.8,0.0860369681362856,"[5.619177888696802, 5.727185180643313, 5.798701232655367, 5.738515502958511, 5.5617504792896355]",7.769752740859985,2025-01-27_12-40-35
V,A,301,6.2863487686997415,True,2,69.73649834022662,0.7975053,3318.6,274.6,X3318.6 Y274.6,0.105924424591729,"[6.365861087452261, 6.316759672378469, 6.1957892239373935, 6.500930744927087, 6.243044506615306]",4.921197414398193,2025-01-27_12-40-40
V,A,302,5.632947448094931,True,2,66.01289059145033,0.7247317,3318.6,279.7,X3318.6 Y279.7,0.14488743293159242,"[5.572309563305549, 5.944465541916747, 5.629397866453224, 5.860054062227403, 5.645939373656078]",35.074981451034546,2025-01-27_12-41-38
V,A,303,5.611075143746649,True,2,65.88460443498283,0.7245633,3319.6,284.9,X3319.6 Y284.9,0.014914951369388047,"[5.635612479314846, 5.61088337945995, 5.642243595750848, 5.604328937287617, 5.612793765806146]",99.72336459159851,2025-01-27_12-43-18
V,A,304,6.065300655284426,True,2,68.4994472802165,0.7517357,3319.6,290.5,X3319.6 Y290.5,0.06710192249743609,"[5.940334006586726, 6.067856383839075, 5.926483108722223, 6.069802664444108, 6.072504299880819]",98.37423801422119,2025-01-27_12-45-17
V,A,305,5.677399853058246,True,2,66.27284909774363,0.7166607,3319.6,296.2,X3319.6 Y296.2,0.20387743938061792,"[6.129340109279365, 5.698925612234402, 5.643473498105717, 5.556485815943102, 5.8831815337633095]",5.818540811538696,2025-01-27_12-45-23
V,A,306,6.104919550562897,True,2,68.72280430775521,0.7868457,3319.6,302.0,X3319.6 Y302.0,0.058278546307589336,"[6.056866546682652, 6.226738781708645, 6.089221120075274, 6.150744090270333, 6.115685573179174]",5.892588376998901,2025-01-27_12-45-29
V,A,307,5.583515995496531,True,2,65.72260708718143,0.77661955,3319.6,307.8,X3319.6 Y307.8,0.21781976161666508,"[5.474941450684343, 5.826604332347394, 6.0739085026570585, 5.55905652782553, 5.594892820442013]",8.897004842758179,2025-01-27_12-45-38
V,A,308,5.9531910901423055,True,2,67.8634308870314,0.7530099,3319.6,313.6,X3319.6 Y313.6,0.1785376738174034,"[5.571019094089126, 5.844484701786469, 6.075994312294182, 5.882998764875359, 6.035711422357208]",10.16138243675232,2025-01-27_12-45-48
V,A,309,5.880413943242536,True,2,67.44734359994821,0.7508763,3319.6,319.4,X3319.6 Y319.4,0.08886246393672073,"[5.960612065458545, 5.841851363566772, 5.940412254048524, 5.713570199031119, 5.825538061438708]",6.978357791900635,2025-01-27_12-45-55
V,A,310,6.160815139886537,True,2,69.03669452892255,0.7938974,3319.6,325.2,X3319.6 Y325.2,0.04220744787555538,"[6.169357812389785, 6.115858343959337, 6.0641894144017865, 6.15834741681811, 6.1776975755975325]",4.726747512817383,2025-01-27_12-45-59
V,A,311,5.807459915671256,True,2,67.02765271923343,0.737303,3319.6,331.0,X3319.6 Y331.0,0.1002178483024033,"[5.676774972072624, 5.750865081155892, 5.971562686561226, 5.821115196936088, 5.864693193916943]",7.075745105743408,2025-01-27_12-46-06
V,A,312,5.874584786726492,True,2,67.41390559642726,0.7246548,3319.6,336.8,X3319.6 Y336.8,0.06534781930327865,"[5.9322466742696625, 5.866434720532398, 5.741954198785501, 5.888607266342329, 5.815982123021504]",14.515968561172485,2025-01-27_12-46-21
V,A,313,5.747296095195097,True,2,66.67955402726595,0.71698415,3319.6,342.6,X3319.6 Y342.6,0.021283000131939154,"[5.7544041303389655, 5.763963326465556, 5.719501475051605, 5.739764058793865, 5.706649210938377]",9.464482545852661,2025-01-27_12-46-30
V,A,314,5.770165758386249,True,2,66.81208808476984,0.71437407,3319.6,348.4,X3319.6 Y348.4,0.0932351576262411,"[5.6073143940856625, 5.592232827235292, 5.7488956012565, 5.8251488437881696, 5.775411064288358]",19.257189512252808,2025-01-27_12-46-50
V,A,315,5.609867700411807,True,2,65.87751522261291,0.7291067,3319.6,354.4,X3319.6 Y354.4,0.08809840191565123,"[5.610415132214294, 5.464878315334455, 5.612782836147793, 5.417898994048584, 5.63094927950376]",30.979880332946777,2025-01-27_12-47-21
V,A,316,5.634111263581087,True,2,66.01970965528885,0.73263735,3319.6,357.6,X3319.6 Y357.6,0.0863964826038469,"[5.616083652466801, 5.6408508849072545, 5.693590526862551, 5.465891428771332, 5.499716851084404]",10.48168396949768,2025-01-27_12-47-31
V,A,568,5.932396795936623,True,4,81.06581862353941,0.7108971,5453.4,275.1,X5453.4 Y275.1,0.06116950133050445,"[5.958740442795387, 5.962214984730112, 5.8693391828544605, 6.0436901941110825, 5.89246912228563]",8.205892324447632,2025-01-27_12-59-22
V,A,569,5.9456540294139195,True,4,80.5022872560442,0.74616945,5461.4,275.1,X5461.4 Y275.1,0.14415529436462035,"[5.9893183802293315, 5.6121145729094035, 5.947873109021546, 5.972946579952603, 5.787382709860835]",9.394575595855713,2025-01-27_12-59-32
V,A,570,5.7067867306034366,True,4,78.24439413672846,0.71839464,5469.4,275.1,X5469.4 Y275.1,0.15551548338819587,"[5.662180469397309, 5.626729927479755, 5.775827803378099, 5.879785921604004, 5.417392345326728]",8.302366733551025,2025-01-27_12-59-40
V,A,571,5.820934217375009,True,4,78.3962290001968,0.7594909,5477.4,275.1,X5477.4 Y275.1,0.10694684431393317,"[5.656703886584531, 5.798960728346322, 5.8630043566885295, 5.839724050917975, 5.591045626281568]",13.22958779335022,2025-01-27_12-59-53
V,A,572,5.892397483853318,True,4,78.26148979701985,0.7266547,5485.4,275.0,X5485.4 Y275.0,0.3350177740094105,"[5.9277030438434695, 6.238471248245088, 5.874520244294293, 5.324362018672783, 5.441818269359168]",45.833165645599365,2025-01-27_13-00-39
V,A,696,4.301925111804901,True,5,82.34576382448188,0.81893414,6467.7,276.2,X6467.7 Y276.2,0.03492284120653298,"[4.290912398486619, 4.272274664786911, 4.366063256843035, 4.313174029125144, 4.348665134851487]",4.991636276245117,2025-01-27_13-03-06
V,A,751,5.754443058639787,True,5,62.227127140697604,0.73121583,6908.3,272.6,X6908.3 Y272.6,0.0202069976211882,"[5.757431709072165, 5.749325378110019, 5.735180658506666, 5.7683495104454945, 5.795234265962856]",4.894521474838257,2025-01-29_13-56-34
V,A,750,5.90685367782166,True,5,63.447579587728285,0.76901174,6911.9,264.4,X6911.9 Y264.4,0.012789340533545053,"[5.907423810798207, 5.877846798446322, 5.907351860298985, 5.8917887521849766, 5.912352302040999]",18.035990715026855,2025-01-29_13-56-52
V,A,749,5.780451481658707,True,5,63.16349990181174,0.7252435,6911.9,258.6,X6911.9 Y258.6,0.06944357927793085,"[5.911336785337929, 5.709858840601221, 5.777008885765486, 5.774861902617293, 5.850402235666705]",7.007296085357666,2025-01-29_13-56-59
V,A,748,5.702236701949144,True,5,63.13963943255053,0.80163115,6911.9,252.9,X6911.9 Y252.9,0.16348410603510144,"[5.966662295981405, 5.778071311031329, 5.651561460659785, 5.615012273873287, 6.022142745119897]",13.732783317565918,2025-01-29_13-57-13
V,A,747,5.950145973610315,True,5,64.9123083709494,0.8034793,6911.9,247.1,X6911.9 Y247.1,0.02361735781655271,"[6.001972147568717, 5.955123338363768, 5.939319801869828, 5.9444643969170965, 5.980671780947966]",2.9327070713043213,2025-01-29_13-57-16
V,A,746,5.993128979922333,True,5,65.57230693709356,0.8302245,6911.9,241.3,X6911.9 Y241.3,0.04270991985222954,"[5.980728571719368, 6.0116874557932345, 6.030736525597575, 5.909575559999258, 5.955281198670047]",6.053763151168823,2025-01-29_13-57-22
V,A,745,6.0420714071154515,True,5,66.27283556604924,0.7384018,6911.9,235.6,X6911.9 Y235.6,0.06002539073969573,"[6.0362296362580015, 5.990299765026248, 5.914997395251379, 6.08971999672597, 6.052217869917126]",4.8479228019714355,2025-01-29_13-57-27
V,A,744,5.823012487851364,True,5,65.48701758714904,0.8199519,6911.9,229.8,X6911.9 Y229.8,0.0453150861190374,"[5.853294763923905, 5.730310011235798, 5.806645353411995, 5.842592431534783, 5.7731813443087665]",4.165028095245361,2025-01-29_13-57-31
V,A,743,5.975186168884059,True,5,66.77958702801844,0.74735665,6911.9,224.0,X6911.9 Y224.0,0.06893627331386457,"[5.8724061677612776, 5.943317948517708, 5.97183650582665, 6.013509908761369, 6.0786495886626986]",3.921257257461548,2025-01-29_13-57-35
V,A,742,6.056781232740403,True,5,67.68079849710982,0.731037,6903.9,224.0,X6903.9 Y224.0,0.036993520539099496,"[5.984699866453641, 6.00097327453515, 6.056738935777694, 6.052632920554622, 6.083723927088765]",10.278331756591797,2025-01-29_13-57-45
V,A,741,5.903901886289279,True,5,67.27279082618544,0.77133423,6895.9,224.0,X6895.9 Y224.0,0.009547711534757827,"[5.8870877791301615, 5.903611430990138, 5.904169502203952, 5.890416865752937, 5.9129396615269965]",7.7067906856536865,2025-01-29_13-57-53
V,A,742,6.230615921859815,True,5,68.64517561212082,0.7241041,6887.9,224.1,X6887.9 Y224.1,0.04165128698975573,"[6.181376895741587, 6.255312531160703, 6.189994553139715, 6.237316998634917, 6.293453588591556]",6.922427654266357,2025-01-29_13-58-11
V,A,741,6.100708425716465,True,5,68.38486809825642,0.7176338,6879.9,223.9,X6879.9 Y223.9,0.024455210220362796,"[6.098414416690112, 6.11386498375469, 6.051404000399116, 6.099417433870628, 6.059670321103552]",9.965593814849854,2025-01-29_13-58-21
V,A,740,6.1156782938707135,True,5,68.92988167827073,0.78324705,6871.9,223.9,X6871.9 Y223.9,0.029735161823211106,"[6.119835582591925, 6.108937642044997, 6.1509235647370435, 6.169849741243341, 6.086563251361782]",4.454799175262451,2025-01-29_13-58-25
V,A,739,6.121121893404457,True,5,69.43298289709745,0.7294251,6863.9,223.9,X6863.9 Y223.9,0.09775562972510438,"[6.034748479914592, 6.291809292876895, 6.109996270237475, 6.13761782583588, 6.270039922436763]",7.088918209075928,2025-01-29_13-58-32
V,A,738,6.103996910797896,True,5,69.80920273003765,0.76149756,6855.9,223.8,X6855.9 Y223.8,0.16435928727470941,"[6.242985870378894, 5.979404836664181, 6.000841346731852, 6.424956181036857, 6.170118294821521]",8.886268854141235,2025-01-29_13-58-41
