wire_number,mu_A,mu_B,n_A,n_B
244,5.991478338821695,5.94761797672729,5,5
245,5.954770842516869,5.862732744840657,5,5
246,6.089831515724784,5.856821186922751,5,5
247,6.016206589327653,5.7738856831998495,5,5
248,5.952964048158483,5.846987044003589,5,5
249,6.162013685087502,5.901445779414391,5,5
250,5.7365543408505575,5.7287721055500995,5,5
251,5.962981423297449,5.796670889119257,5,5
252,6.232467333284696,5.925805193614953,5,5
253,5.773587489584028,5.694956267108132,5,5
254,5.798768438825661,5.931668335663986,5,5
255,5.875117634710877,5.732452034891803,5,5
256,6.033504858809289,5.799029321358165,5,5
257,5.902707734694399,5.786284430951444,5,5
258,5.825722928298609,5.917054570327492,5,5
259,5.5959763534155815,5.847608740307925,5,5
260,5.886612865829198,5.783842296039897,5,5
261,5.907730029679131,5.837365459202203,5,5
262,5.794180522980975,5.939653548924871,5,5
263,6.17227272242968,5.782192167045022,5,5
264,5.8359468970054245,5.69901643719052,5,5
265,6.008021001791516,5.733695596730978,5,5
266,5.907181758584129,5.898334217047521,5,5
267,5.808586387801311,5.875290825574908,5,5
268,5.982779509415844,5.736702784672766,5,5
269,5.930351628118332,5.522015010536275,5,5
270,5.774742344615468,5.854216685735109,5,5
271,5.7614455508147255,5.856796921465414,5,5
272,5.607759299061341,5.8716502005034,5,5
273,5.945463750905479,5.795365586856705,5,5
274,5.91074436764962,5.932338478732771,5,5
275,5.939039225968364,5.708878542786034,5,5
276,5.6906264390536485,5.854215778646252,5,5
277,5.957668976564013,6.083989245580476,5,5
278,5.91855638190044,5.925438897065237,5,5
279,5.861836476144322,6.05139202012006,5,5
280,6.093118686134401,5.859358896285156,5,5
281,5.97960886150185,5.8125204889637185,5,5
282,5.827321063178356,5.555915045950926,5,5
283,6.080316499625474,5.827393780653412,5,5
284,5.944094193042893,5.9448684228451,5,5
285,6.123361238627586,5.985041183979336,5,5
286,6.070116792793356,5.990401543201004,5,5
287,5.920410791900767,5.7545899682566315,5,5
288,5.957929476336778,5.8983900473875055,5,5
289,5.808901768123609,5.888773430572037,5,5
290,5.999421528613054,5.9215233072001965,5,5
291,6.03333827255921,5.829147914917409,5,5
292,6.109006680537267,5.820864217225498,5,5
293,5.845018869621311,5.801167606016906,5,5
294,5.846160791007909,5.786778108364808,5,5
295,5.905717079366013,5.935234804513225,5,5
296,5.8854231969381985,5.9185482034356935,5,5
297,5.940709371643717,6.0249091519474,5,5
298,5.957702814975724,5.724162224218779,5,5
299,5.920172468397159,5.74953385562202,5,5
300,5.880660946831049,5.811082672229644,5,5
301,5.84794317282678,5.847449790031505,5,5
302,5.803120169673226,5.765714286391099,5,5
303,5.982202314291294,5.916716455814056,5,5
304,5.908876489479352,5.65939257357955,5,5
305,5.936723201349854,5.862821877255887,5,5
306,5.7926147547899856,6.104977528276017,5,5
307,5.8934203471871385,5.788130840072649,5,5
308,5.901944983719623,5.846886253092163,5,5
309,5.840662080518627,5.939231459533185,5,5
310,5.969707044828263,5.805915707648261,5,5
311,6.005307630271293,5.9111187831168905,5,5
312,5.79072325865962,5.794439815202183,5,5
313,6.031315582904708,5.806794489468508,5,5
314,5.937428520312354,5.948002267157883,5,5
315,5.912938732900398,5.916592166826149,5,5
316,5.79490029459881,5.740089614391279,5,5
317,5.771428924928207,5.51060282587368,5,5
318,6.103210785078707,5.891398718422843,5,5
319,5.8756388624359435,5.812305333793669,5,5
320,5.821607420664442,5.936853298491393,5,5
321,5.909315652046927,5.909863023203792,5,5
