wire_number,mu_A,mu_B,n_A,n_B
410,6.316064044005968,6.089332394675129,8,8
411,6.147566544724031,6.100067703477226,8,8
412,6.13979505628384,5.958402712912645,8,8
413,6.166492653466607,5.943861381090928,8,8
414,6.155445441854962,6.025476283474036,8,8
415,6.2247481229016355,6.07338193588102,8,8
416,6.31273694464118,6.019433562003356,8,8
417,6.153704507599254,6.149336812496346,8,8
418,6.135694951969054,5.986106749971219,8,8
419,6.31220589344902,6.028066829533916,8,8
420,6.002153423432415,6.155543331909088,8,8
421,6.274542942544472,6.128685633197966,8,8
422,6.3095749514104424,6.223011887423054,7,8
423,6.111356594489942,6.035544820643198,8,8
424,6.2099014736022875,6.155635810055447,8,8
425,6.347923809828719,5.9490585559807325,8,8
426,6.175174151097812,5.956339578519389,8,8
427,6.259137602790863,6.067597014076161,8,8
428,6.334958453013515,6.1060572895726315,8,8
429,6.215153463231782,5.9877349661242025,8,8
430,6.126523469070559,6.015090070479891,7,8
431,6.068431476104005,5.940662040749833,8,8
432,6.083084354466861,5.914473881073327,8,8
433,6.1142511333536325,6.019624785523289,8,8
434,5.849895701190893,5.7870098891071455,8,8
435,6.043508503498671,5.948110009785382,8,8
436,6.048123095606799,5.913151518590588,8,8
437,6.250472807584883,6.138334634748619,8,8
438,5.983292317174084,5.88841218921462,8,8
439,6.240426274447529,5.948949879653393,8,8
440,5.9547011507365415,5.909957000734682,8,8
441,5.970458186156701,6.035090011082023,8,8
442,6.044085888339032,5.769609732430027,8,8
443,6.014469060076998,5.978871499961509,8,7
444,5.894827996469269,5.791995171597138,8,8
445,6.003723715365376,5.894252631443181,8,8
446,5.901883986848874,6.0286447649488935,8,8
447,6.103988943746868,5.781109340556582,8,8
448,6.062403042424062,5.87309376009833,8,8
449,5.8774342649195335,5.844588501461635,8,8
450,6.0522127293463654,5.911406524676493,8,8
451,5.91116145363211,5.889448262779338,8,8
452,5.982757320249193,6.030923630559542,8,8
453,5.913238741596605,5.694567894946153,8,8
454,5.916381832569508,5.768859349333694,8,8
455,5.930789021195738,5.765983043079917,8,8
456,5.758248558419341,5.756719360782464,8,8
457,5.959555470620693,5.896054906567562,8,8
458,5.999860407535516,6.021490525571815,8,8
459,5.9612430996087316,5.844821457883729,8,8
460,5.856978624863114,5.741443283428109,8,8
461,5.971481136021197,5.92248035404345,8,8
462,5.935375584928442,5.9731419262328735,8,8
463,5.929214802036269,5.815524649721809,8,8
464,5.893160077442874,5.967812846914052,8,8
465,5.95763440427339,5.792352480997815,8,8
466,5.921409008834922,5.700604873969052,8,8
467,6.0236038166598584,6.069855798657351,8,8
468,6.036434490704162,5.912206852202393,8,8
469,6.21092382192454,5.802141628878314,8,8
470,5.896496553964317,6.191555502150699,8,8
471,6.062383368314867,6.353107845481274,8,8
472,5.988134950412128,5.900393667715421,8,8
473,5.941139494634121,5.824809740826687,8,8
474,5.776600466671633,5.943743001093042,8,8
475,6.058812211045733,5.834745530159756,8,8
476,5.922473741222415,6.021144413130843,8,8
477,6.07192476112159,5.913836730539311,8,8
478,6.0573220065088655,6.013369112440042,8,8
479,6.057694697153611,5.960337696198055,8,8
480,5.985549281031517,5.943464163648132,8,8
481,6.088479639393153,5.87549724520224,8,8
