wire_number,json_A,json_B,summary_A,summary_B,diff_A,diff_B
417,6.38,6.0,,6.036101712350258,,0.036101712350258275
418,6.67,6.03,,6.452130326430875,,0.42213032643087445
419,6.28,6.19,,5.811273327252003,,-0.3787266727479972
420,6.4,5.92,,5.740995593428014,,-0.1790044065719858
421,6.51,6.35,,6.198238940460327,,-0.15176105953967234
422,6.32,5.96,,6.368002967895015,,0.40800296789501544
423,6.21,5.86,,5.583136247443916,,-0.27686375255608464
424,6.43,6.43,,6.168900949923949,,-0.2610990500760506
425,6.75,6.35,,6.270166179632007,,-0.07983382036799291
426,6.74,6.33,,6.035392626811771,,-0.2946073731882288
427,6.36,6.08,,5.953557927176783,,-0.12644207282321673
428,6.64,5.99,,6.246284218777807,,0.2562842187778065
429,6.38,6.27,,6.246624825517969,,-0.023375174482030303
