wire_number,mu_A,mu_B,n_A,n_B
373,5.682342314083327,5.484085884810339,7,8
374,5.510193274019595,5.38905372531779,7,8
375,5.392957564970258,5.62246633972824,7,7
376,5.359182392462907,5.709094989679242,7,8
377,5.461853492083934,5.577249392697729,7,8
378,5.572524209644285,5.820124405585698,7,8
379,5.335851452404469,5.77166331543344,7,8
380,5.540160635018323,5.605488855196922,7,8
381,5.534510995622652,5.450826451132732,7,8
382,5.464720473626923,5.4313037993804425,7,8
383,5.525972563812621,5.466295982601496,7,8
384,5.594805926555023,5.346656378071085,7,8
385,5.570688723893319,5.564077917911329,7,8
386,5.5111301362279645,5.532849682077495,7,8
387,5.451775298121782,5.347264336903985,7,8
388,5.480363016548215,5.454452780953698,7,8
389,5.543446650557553,5.500518461817677,7,8
390,5.520344056498809,5.408549957793081,7,8
391,5.583180514989703,5.597953725637063,7,8
392,5.531387252801892,5.549206897475663,7,8
393,5.471877519435575,5.616077345817914,7,8
394,5.549293917204799,5.629553545321919,7,8
395,5.6405589561212315,5.4290491459454175,7,8
396,5.442203419451123,5.559889898795058,7,8
397,5.4189856081575565,5.565941911142483,7,8
398,5.4801437787641785,5.5557368902084345,7,8
399,5.643424880596151,5.425901353982241,7,8
400,5.61835108444627,5.398186655896177,7,8
401,5.6507832408399725,5.607342940235809,7,8
402,5.559022372157936,5.554507408138311,7,8
403,5.566396059657979,5.727517425316412,7,8
404,5.786301118653551,5.515656176299305,7,8
405,5.666338746474946,5.52311607667634,7,8
406,5.488455298343641,5.601210973848497,7,8
407,5.7274100028601564,5.5143487665497215,7,8
408,5.576475390882562,5.622976001372326,7,8
409,5.613080372494996,5.527442880880902,7,8
410,5.610670485130036,5.565348845180473,7,8
411,5.6104497791714945,5.496313735241902,7,8
412,5.584468357537199,5.530336902268756,7,8
413,5.611234336454319,5.5620578754832,7,8
414,5.573751048906088,5.618146855541275,7,8
415,5.612330896600729,5.571702893029695,7,8
416,5.755239450831592,5.440010419977284,7,8
417,5.60723358290649,5.505001661566253,7,8
418,5.607893387207958,5.326402336344237,7,8
419,5.564590679887395,5.578905675935301,7,8
420,5.792593987922262,5.690990631338965,7,8
421,5.443948537723381,5.375534454384241,7,8
422,5.534862109027467,5.46279232622638,7,8
423,5.702330738497193,5.519474205311189,7,8
424,5.630415445683158,5.5404116766978255,7,8
425,5.764987707101937,5.488675134145416,7,8
426,5.646300663680356,5.498450844360248,7,8
427,5.658407759243487,5.513635651902771,7,8
428,5.684282225523521,5.566377581235098,7,8
429,5.911061021409541,5.604638286128082,7,8
430,5.661261947714161,5.452202851117911,7,8
431,5.652366349644013,5.479076595335689,7,8
432,5.654415899961512,5.422326631293122,7,8
433,5.720616071566823,5.567762987849306,7,8
434,5.863335586738186,5.642450499811832,7,8
435,5.620221492068591,5.52443315308952,7,8
436,5.770782225165445,5.4123274952364815,7,8
437,5.697753800619982,5.554491491322809,7,8
438,5.850510131322752,5.533318391592429,7,8
439,5.892667397346176,5.652151074708767,7,8
440,5.930766293881752,5.6696705783775005,7,8
441,5.764900739070985,5.752053885626871,7,8
442,5.78176259707178,5.588746999885629,7,8
443,5.864415756549505,5.570107005075137,7,8
444,5.77650825883508,5.4198727363521115,7,8
445,5.683407130290734,5.557831104288169,7,8
446,5.9105904422964315,5.48826603958833,7,8
447,5.823396327695892,5.374365391791548,7,8
448,5.791144437345852,5.579410424183513,7,8
449,5.688365736306944,5.5087934717191,7,8
450,5.722707042923098,5.580271423210085,7,8
451,5.7630461138014075,5.504458001000892,7,8
452,5.699135022598285,5.535860055299974,7,8
453,5.811395857634454,5.649011390356337,7,8
454,5.9356872486139185,5.613502437369952,7,8
455,5.909232214044793,5.52600980378278,7,8
456,6.174534879092056,5.526027686548036,7,8
457,5.746148510715516,5.511320433283629,7,8
458,5.8665185444913055,5.440888779979079,7,8
459,5.739780484478685,5.6145204303728935,7,8
460,5.960024564872575,5.3057179922717275,7,8
461,5.8504546874791,5.465487777644961,7,8
462,5.861381158245188,5.6300200010526735,7,8
463,5.875587194634698,5.468808014154986,7,8
